Title,Getting Information,"Monitoring Processes, Materials, or Surroundings","Identifying Objects, Actions, and Events","Inspecting Equipment, Structures, or Materials","Estimating the Quantifiable Characteristics of Products, Events, or Information","Judging the Qualities of Objects, Services, or People",Processing Information,Evaluating Information to Determine Compliance with Standards,Analyzing Data or Information,Making Decisions and Solving Problems,Thinking Creatively,Updating and Using Relevant Knowledge,Developing Objectives and Strategies,Scheduling Work and Activities,"Organizing, Planning, and Prioritizing Work",Performing General Physical Activities,Handling and Moving Objects,Controlling Machines and Processes,"Operating Vehicles, Mechanized Devices, or Equipment",Working with Computers,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Repairing and Maintaining Mechanical Equipment,Repairing and Maintaining Electronic Equipment,Documenting/Recording Information,Interpreting the Meaning of Information for Others,"Communicating with Supervisors, Peers, or Subordinates",Communicating with People Outside the Organization,Establishing and Maintaining Interpersonal Relationships,Assisting and Caring for Others,Selling or Influencing Others,Resolving Conflicts and Negotiating with Others,Performing for or Working Directly with the Public,Coordinating the Work and Activities of Others,Developing and Building Teams,Training and Teaching Others,"Guiding, Directing, and Motivating Subordinates",Coaching and Developing Others,Providing Consultation and Advice to Others,Performing Administrative Activities,Staffing Organizational Units,Monitoring and Controlling Resources
Food Batchmakers,12.6773,17.626800000000003,17.255,16.016000000000002,13.055,12.868500000000001,12.994,13.235199999999999,11.6883,13.507199999999997,8.4942,10.758,6.4190000000000005,6.5532,9.9852,14.174,19.7223,20.0668,8.175,9.9528,2.5872,6.150300000000001,3.913,16.887,8.9471,15.622,0.9308000000000001,10.0345,5.891,1.7622,5.1979999999999995,1.649,6.1131,4.826,10.5908,2.3652,7.7379999999999995,4.368,2.9835,1.904,3.743
Food Cooking Machine Operators and Tenders,14.359000000000002,17.0144,17.8605,16.933,11.8272,12.779399999999999,13.347199999999999,14.161999999999999,9.263000000000002,13.4653,5.5926,11.725,4.577,5.898499999999999,11.6963,12.3137,22.8096,18.423,5.0544,5.905199999999999,2.1279,6.1104,2.8152000000000004,14.616,9.453000000000001,16.24,2.0856000000000003,7.539599999999999,2.6169,0.8742,3.2724,0.5842,5.0786999999999995,2.8772999999999995,9.7485,2.0241,7.1815,3.9936000000000003,2.7565,1.9719999999999998,6.8774
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",13.72,16.341,15.2481,15.1285,10.7236,9.842699999999999,12.3783,12.3101,8.2926,16.2775,10.005,11.18,5.018,6.9168,15.1708,16.0344,20.0168,24.1854,5.985,8.296,4.4512,7.1208,2.7695,8.3055,4.339199999999999,15.64,2.3912,13.412799999999999,3.7967999999999993,1.2012,4.9258999999999995,1.1473,11.088,9.0201,12.6295,8.093399999999999,9.3832,8.2319,6.0979,1.5295,2.7664
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",11.676,14.2859,13.9784,12.6492,5.5074,9.7971,7.9,9.1455,6.2325,12.756599999999999,10.8779,11.5564,5.2074,6.412999999999999,9.9104,16.7228,22.9704,18.779,12.1448,6.952000000000001,4.8514,10.6865,5.2576,7.7675,6.3206,14.5706,1.4535,11.253499999999999,5.4912,0.9796,3.7366,0.2714,6.2745,6.7308,9.290700000000001,4.823,7.4152000000000005,4.092,2.6374999999999997,0.675,2.5392
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",16.3885,18.5164,15.959399999999999,20.331999999999997,11.757200000000001,9.4526,15.0176,13.9292,12.2945,21.6752,10.08,15.935699999999999,7.1168,7.5893999999999995,13.0032,14.872,24.295200000000005,26.37,16.1595,9.662099999999999,10.382399999999999,14.536000000000001,10.833,14.608,6.3755999999999995,18.486,2.7984999999999998,11.025,8.1144,5.0718000000000005,4.7362,4.422,11.026,9.0592,14.3605,7.5609,9.51,9.575999999999999,5.9881,4.4308,8.2926
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",11.7728,12.6338,9.423000000000002,13.545,7.9772,8.521500000000001,10.397599999999999,9.72,8.208,13.067,11.748,10.4751,7.2192,5.976,9.9209,15.8631,22.4316,19.869600000000002,8.874,7.292999999999999,4.6168,12.483199999999998,6.89,8.483999999999998,5.8464,13.0285,2.2868999999999997,9.9078,3.9559,1.9314000000000002,3.4169999999999994,1.4596,5.6876,5.9487,9.685,5.376,6.4190000000000005,3.9928,3.0248,2.2196000000000002,2.96
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",12.5268,13.793999999999999,11.3444,13.7706,6.5487,9.300899999999999,13.5014,11.9572,12.354600000000001,16.6452,14.232999999999999,16.188,7.236000000000001,5.5440000000000005,9.1035,11.775199999999998,20.7968,28.357499999999998,5.858099999999999,15.0912,11.0889,10.118500000000001,8.128,13.8904,10.687600000000002,16.0792,0.852,9.3786,2.136,0.8357,2.1356999999999995,0.2268,2.6572,1.7808,10.1123,4.2,6.701699999999999,2.6934,1.9822000000000002,0.18020000000000003,1.414
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",10.4429,16.200599999999998,12.578,13.796999999999999,9.5658,12.370800000000001,11.2428,10.7463,4.4958,12.2778,5.148,13.728,6.136,5.592,11.7174,11.1758,23.794499999999996,25.422,5.8548,9.1486,5.6169,12.440999999999999,8.479,17.222099999999998,7.783199999999999,14.200800000000001,3.2913,13.362,7.3297,3.5088,7.360199999999999,1.6905000000000001,6.8618999999999994,7.566000000000001,11.18,5.949999999999999,9.334900000000001,7.5051,5.159999999999999,1.3485,9.1732
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",12.6,15.5496,12.4465,16.6026,9.6922,12.3442,12.9696,14.549999999999999,8.790600000000001,14.68,9.7682,13.7608,5.5458,3.8352,6.8084999999999996,11.693900000000001,19.869,25.339599999999997,6.336,9.126600000000002,9.2989,14.483500000000003,6.625,12.139600000000002,7.1424,13.565999999999999,2.2125,10.5547,2.9488,1.9209999999999998,5.5470999999999995,1.1985,5.793699999999999,4.7561,12.039299999999999,5.6862,9.5784,6.3504000000000005,3.4968,1.888,6.15
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",9.1866,18.771200000000004,10.956,17.384,9.2022,10.0716,15.633,13.6524,9.859200000000001,18.771200000000004,11.016,14.7822,4.6171999999999995,5.635,11.6625,13.356,21.7308,28.5348,8.7164,10.5488,9.4639,13.489999999999998,7.6704,9.7276,9.734,14.0616,1.8818,10.249,5.576899999999999,1.2008,3.9775,0.4092,7.3903,3.8500000000000005,10.789200000000001,5.550000000000001,8.511999999999999,3.4240000000000004,1.2628,0.9821000000000001,3.4694
Machinists,13.317899999999998,15.8692,14.006799999999998,17.4675,9.0405,12.420599999999999,14.572799999999999,9.646500000000001,9.0792,15.4928,11.727300000000001,14.644800000000002,6.3754,9.7526,14.3561,13.0492,19.5104,29.4063,6.552,11.155199999999999,11.524000000000001,16.35,4.786099999999999,10.0776,5.1456,13.2848,2.1255,10.9366,3.7944000000000004,3.0043999999999995,7.6076,0.714,8.348500000000001,6.4881,12.1785,5.0544,8.919400000000001,6.6048,3.2661,1.7444,6.261800000000001
Metal-Refining Furnace Operators and Tenders,16.4025,19.556999999999995,16.763399999999997,16.945500000000003,10.833,11.187,10.016,11.4912,9.516,15.7437,10.064,11.479999999999999,6.6514999999999995,9.9198,11.961599999999999,18.3815,23.1176,13.1712,10.5294,5.2428,3.708,10.4972,7.478199999999999,10.1808,5.9832,15.151200000000001,2.196,11.235,6.0927999999999995,2.0000999999999998,5.967,1.4453,10.0696,5.2788,10.0453,8.6178,7.7658,6.0456,3.9248,2.3939999999999997,4.8144
"Pourers and Casters, Metal",13.346399999999997,18.841,16.8,19.6112,10.7484,11.7424,13.5774,12.8412,9.9534,14.981399999999999,9.03,11.13,10.2008,11.0693,11.524000000000001,17.6344,19.9946,17.4405,12.075000000000001,7.8765,6.1,12.7464,9.5904,10.823999999999998,8.113,13.101899999999999,6.807200000000001,9.1155,8.3121,5.6876,9.0882,2.3504,7.2165,6.384000000000001,11.1878,6.417,7.8319,7.687400000000001,5.8794,4.1411999999999995,10.1277
"Model Makers, Metal and Plastic",11.155200000000002,10.0794,7.843,10.721,6.1325,7.1339999999999995,8.0316,7.438200000000001,6.2244,6.9799,10.9032,13.7214,3.213,3.859,8.121599999999999,8.5424,16.2986,26.488,5.7268,10.4958,11.6928,17.2746,4.542599999999999,7.1004000000000005,4.978,10.5878,2.1756,9.5788,3.7784999999999997,4.013599999999999,3.1049999999999995,0.8802,7.9764,4.4688,8.132800000000001,3.1725,5.743099999999999,6.12,3.6328,1.4596,7.699400000000001
"Patternmakers, Metal and Plastic",10.0729,12.370800000000001,14.337,15.0512,5.725,10.108500000000001,12.572999999999999,9.5472,6.656000000000001,14.892,14.102400000000001,15.214500000000001,9.207,7.535,18.1651,11.294400000000001,11.493900000000002,24.816,4.9707,9.6075,14.391599999999999,10.2336,7.290000000000001,5.725,5.7838,13.725800000000001,3.8411999999999997,8.427,2.0328,0.8382000000000001,3.193,0.7295999999999999,4.1960999999999995,2.6788,9.7236,6.0914,6.1937,7.5844000000000005,3.2683,1.015,5.52
Foundry Mold and Coremakers,11.8987,15.842199999999998,13.241499999999998,13.462499999999999,10.9744,12.2475,8.9991,7.937599999999999,4.9275,9.5734,5.725,6.6766,5.0525,5.592,10.4535,20.2016,26.383899999999997,13.446399999999999,8.500800000000002,1.105,1.9941999999999998,6.6286,2.0111,9.2335,3.5738999999999996,12.8865,1.815,7.709999999999999,4.5998,0.9239999999999999,3.7994999999999997,0.10220000000000001,4.0006,6.023999999999999,6.0632,2.43,4.41,4.46,2.2791,1.242,3.1330000000000005
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",10.1495,13.6899,11.712200000000001,12.8256,5.8938,9.1887,7.316000000000001,9.298800000000002,6.5212,11.616,5.926200000000001,10.6288,4.0248,7.1289,11.703399999999998,12.143199999999998,22.7012,23.215600000000002,6.6895999999999995,4.5843,2.8032,11.544,6.693700000000001,6.9984,6.4449000000000005,13.1669,0.7488,11.1568,5.952700000000001,1.2556,3.3234,0.3876,7.3728,5.1204,7.2611,5.6419,6.987,3.7422,2.561,1.8375,1.9886
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",16.4424,19.2126,14.872,18.878800000000002,15.5701,17.782799999999998,18.7766,19.0953,16.035800000000002,21.7728,17.381800000000002,17.9896,12.635,12.11,15.984000000000002,17.028000000000002,24.912799999999997,26.22,6.0135,14.5905,6.1279,15.984800000000002,14.8209,14.393,10.888800000000002,16.550399999999996,6.034199999999999,15.7437,9.970500000000001,4.3845,7.7552,4.458500000000001,11.270000000000001,11.4437,13.6731,6.3754,15.4011,7.699400000000001,11.6656,4.5156,5.2272
Tool and Die Makers,13.812299999999999,14.7,11.4123,12.0714,7.884,11.348799999999999,9.485499999999998,12.1095,7.151400000000001,17.424999999999997,18.0206,14.878200000000001,7.342499999999999,7.9386,15.815099999999997,9.636,19.4304,19.6875,6.412999999999999,10.474799999999998,15.272000000000002,17.659599999999998,5.3628,8.151,9.4526,15.3846,1.8792000000000002,7.3,2.698,1.8974000000000002,3.4825,0.0,6.916499999999999,5.384600000000001,10.692,4.7672,7.74,7.9299,2.976,0.9453,5.1983999999999995
"Welders, Cutters, Solderers, and Brazers",9.8512,11.559999999999999,10.7457,10.8405,5.724000000000001,5.675,5.029800000000001,6.598799999999999,4.6812000000000005,8.702399999999999,6.412999999999999,6.9432,5.103000000000001,4.4132,6.8352,11.7836,15.8795,8.874,5.0566,3.3812,3.7518000000000002,4.531199999999999,2.0591999999999997,3.0428999999999995,3.1601999999999997,7.4235,0.8154,6.292,4.484,0.8989999999999999,2.034,0.675,4.29,3.0502000000000002,5.6064,1.602,4.896,2.5344,2.492,1.7574,2.3424
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",9.958400000000001,12.005600000000001,11.6064,13.968,6.8782,8.9925,13.2554,12.950000000000001,7.5768,13.249600000000001,9.51,11.0885,7.2105,8.497,13.1404,20.774599999999996,26.901,15.6752,11.3477,4.0488,8.024000000000001,13.269599999999999,7.3934999999999995,4.557,5.4142,13.3056,3.2037999999999998,8.236500000000001,5.1106,1.6422,5.6672,1.9894999999999998,9.1494,5.7835,10.589400000000001,5.8968,7.369199999999999,5.6619,2.652,1.716,3.698
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",10.7164,11.961599999999999,12.098799999999999,12.78,9.552399999999999,10.1022,7.6473,9.3673,5.967,10.0686,5.563199999999999,9.3849,4.3056,7.014400000000001,8.6548,18.844800000000003,24.735,23.352,12.9745,10.328999999999999,3.2340000000000004,8.5768,4.9245,10.4576,5.7835,12.977800000000002,0.7896000000000001,13.5379,3.772,1.8684,5.7117,2.1182,6.0491,4.919999999999999,8.959999999999999,4.6031,9.2002,5.2152,3.6225,0.5625,1.5876000000000001
"Layout Workers, Metal and Plastic",14.9988,12.376,14.475999999999999,16.9728,12.1072,12.873700000000001,14.5706,13.8688,11.1267,15.5916,14.635800000000001,15.513499999999999,10.0464,11.1166,15.0944,18.414,26.2504,20.3814,12.1023,4.1638,15.215,10.56,8.607000000000001,7.4479999999999995,12.2668,18.3365,6.2749999999999995,14.987699999999998,10.3845,7.727999999999999,9.603,5.635,13.634500000000001,11.914000000000001,11.4138,11.3403,12.8231,8.954400000000001,6.169600000000001,5.0576,7.370400000000001
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",11.4375,16.5633,14.3112,14.4992,7.091200000000001,14.5923,9.2082,9.323599999999999,7.375,16.24,11.6675,12.441600000000001,4.929600000000001,8.52,10.955,9.3572,24.854,18.331199999999995,10.9068,2.7218999999999998,0.9935999999999999,7.9722,2.408,8.2726,6.441,17.387999999999998,3.1828000000000003,9.3515,6.8500000000000005,2.755,7.482,1.9926000000000001,7.7184,6.514799999999999,12.850999999999999,8.671000000000001,9.272,6.272,1.8746,1.8944,3.036
"Tool Grinders, Filers, and Sharpeners",10.0619,13.8348,10.3455,15.677999999999997,9.0652,10.618200000000002,8.835,7.5725,6.2746,11.9491,8.012699999999999,9.06,5.141699999999999,4.2456,14.733500000000001,15.382399999999999,21.8115,26.22,4.2008,8.2998,4.944999999999999,14.128799999999998,5.926200000000001,8.817200000000001,4.1886,11.3544,3.6456,10.502,4.5934,2.9375999999999998,5.5268999999999995,1.2852,4.9735,2.7647999999999997,8.729,4.3197,5.0336,3.8368,3.4169999999999994,1.54,4.9648
Prepress Technicians and Workers,17.1901,15.5125,10.249199999999998,11.1834,9.6119,10.304000000000002,12.3396,7.673399999999999,7.621199999999999,17.5136,17.512,21.756800000000002,7.155,12.703600000000002,16.275,4.9704,8.3664,10.434600000000001,1.9140000000000001,19.641999999999996,5.2204999999999995,5.3743,6.577999999999999,8.2544,8.0104,16.475500000000004,9.3318,12.6488,2.8140000000000005,1.782,6.3180000000000005,3.3048,10.887500000000001,6.6181,10.0016,7.484400000000001,8.908199999999999,9.8484,5.300000000000001,2.0111,6.002500000000001
Printing Press Operators,15.9424,18.793799999999997,12.987,14.739199999999999,10.1736,13.165500000000002,15.272000000000002,12.308,12.051599999999999,21.222599999999996,15.320199999999998,14.442000000000002,7.950799999999999,18.16,20.85,13.58,22.357000000000003,23.663999999999998,14.118,12.06,8.3768,17.6341,15.452799999999998,9.610000000000001,8.7672,14.2803,9.209200000000001,14.952599999999999,10.752,7.1424,11.8829,9.1793,13.3392,8.4672,14.4018,14.584800000000001,12.0743,11.3436,5.8483,5.346000000000001,13.798399999999999
Print Binding and Finishing Workers,15.9559,18.3103,13.7616,12.284,8.811,11.7325,11.121,10.1286,8.2863,15.287700000000001,10.431,8.9688,6.013799999999999,5.4496,13.783000000000001,13.6458,21.452399999999997,20.7636,5.9616,6.5089999999999995,3.2085,13.1296,7.1016,6.1411,9.5328,13.394000000000002,5.6404,11.021299999999998,5.8,2.5004,4.9532,3.3291999999999993,8.357,6.8593,9.016,6.6815999999999995,9.0298,5.5388,4.9852,1.0005,3.9667999999999997
Laundry and Dry-Cleaning Workers,6.6137999999999995,8.4322,7.452,9.4666,5.3856,6.055400000000001,5.176499999999999,5.808800000000001,2.6004,7.803000000000001,2.9600999999999997,3.2760000000000002,2.9469,7.088900000000001,11.793600000000001,11.7895,15.334,12.1632,3.4476,3.184,3.54,5.4998,4.35,1.8297,2.1293,9.7022,3.1828000000000003,10.1232,8.711,2.3574999999999995,6.7,4.9082,7.2250000000000005,7.152,7.803,6.5371999999999995,7.2357,4.9022,2.8116,3.6252,6.4192
"Pressers, Textile, Garment, and Related Materials",9.5495,9.2258,5.7876,10.9872,5.6354999999999995,8.040000000000001,6.05,7.1536,3.7236000000000002,8.773,6.822600000000001,7.04,5.5212,8.908199999999999,11.2125,13.265,15.084200000000001,15.443999999999999,4.901999999999999,2.3484,3.743,6.8696,4.014,3.6188000000000002,3.9671999999999996,11.7216,1.5729,2.8731000000000004,8.6122,1.9835999999999998,6.0984,4.0077,3.5689999999999995,2.4509999999999996,4.76,2.6055,4.8843,2.4926,0.5166,0.6419,4.406999999999999
Sewing Machine Operators,8.9424,8.351700000000001,9.4575,9.1998,6.412999999999999,5.4102,5.4704,6.461399999999999,3.4694,7.3158,5.066800000000001,6.9632000000000005,4.4492,3.7636,9.616999999999999,7.800999999999999,16.3863,11.897599999999999,3.6115000000000004,2.5667999999999997,5.3655,6.370000000000001,2.8811999999999998,3.706,4.067,10.463199999999999,1.8676,7.742999999999999,4.0001999999999995,1.5345,4.3456,1.6533,5.0995,3.268,5.8835,3.8127,4.329,3.655,3.1824000000000003,1.552,3.483
Shoe and Leather Workers and Repairers,10.6264,12.463999999999999,9.0391,12.7585,10.9461,12.5267,6.231999999999999,10.6477,6.1716,11.7895,9.009,5.6032,3.9720999999999997,4.4036,6.249600000000001,9.9936,17.8667,16.9576,5.2668,3.8939999999999997,5.759900000000001,7.930499999999999,0.5367999999999999,3.4410000000000003,7.0716,8.593499999999999,4.6125,13.185599999999997,7.005599999999999,4.84,8.0928,5.8322,5.952700000000001,8.6728,8.9385,5.856,6.8112,4.2065,5.808,4.41,7.474600000000001
Shoe Machine Operators and Tenders,13.351,10.9074,13.951799999999999,14.484,12.544,11.227099999999998,9.3832,7.941299999999999,5.6000000000000005,9.672099999999999,8.8825,10.692799999999998,6.5886,2.1507,8.153,14.620499999999998,22.199,22.3332,2.4871000000000003,2.5864000000000003,2.6741,8.996,1.7120000000000002,4.4982,4.9163,11.2476,1.3038,13.869,5.029000000000001,2.6931,2.3958,3.5464999999999995,5.712,6.015499999999999,3.5879999999999996,2.139,3.5325,2.3110999999999997,1.5438,1.4151,3.3
"Sewers, Hand",16.1172,10.6155,11.897599999999999,10.9862,12.042800000000002,13.321,6.2992,6.169600000000001,6.6024,15.8368,20.1539,13.1076,5.918200000000001,12.0384,17.3736,3.7466999999999997,18.099200000000003,13.398,0.5711999999999999,3.34,8.0085,6.1290000000000004,3.4888,8.524799999999999,5.3848,4.3708,8.4512,12.2682,2.6788,9.205599999999999,8.3811,13.639800000000001,4.08,2.1679,6.966000000000001,5.473999999999999,6.7404,6.0927999999999995,8.6267,1.863,12.8778
"Tailors, Dressmakers, and Custom Sewers",7.3505,5.0589,8.883,9.9081,5.461200000000001,11.4521,6.0024,6.215,5.332,12.820500000000001,13.9515,12.3444,8.236500000000001,7.9086,15.5652,7.4304,7.9328,16.9226,2.2321,0.588,2.0304,7.6626,0.5874999999999999,3.0672,2.461,6.5968,4.2669999999999995,5.1744,3.0383999999999998,3.321,5.5185,10.0293,2.8120000000000003,3.22,2.9699999999999998,4.0198,1.9886,2.1695999999999995,1.5912000000000002,0.10700000000000001,4.126799999999999
Textile Bleaching and Dyeing Machine Operators and Tenders,12.3216,16.9694,12.9599,18.947100000000002,7.9776,10.36,12.1225,12.1072,10.5294,16.570999999999998,7.2360999999999995,14.9876,5.8999999999999995,8.9205,11.854099999999999,12.141,21.64,18.1274,8.9658,8.4318,2.5344,8.046000000000001,2.3718000000000004,5.9799999999999995,8.791,13.0302,1.1692,6.013799999999999,4.928400000000001,1.3083,5.220599999999999,1.5321999999999998,4.7174000000000005,4.324000000000001,7.9222,3.8190999999999997,4.8923,2.3352999999999997,3.2864000000000004,1.0981,2.6026
"Textile Cutting Machine Setters, Operators, and Tenders",10.033000000000001,11.713500000000002,10.975999999999999,10.943999999999999,8.710799999999999,6.678,7.7592,7.973,5.9274000000000004,8.3889,6.1971,6.588,2.8768,5.366699999999999,10.0794,11.520000000000001,17.269199999999998,16.942,5.5536,7.2284999999999995,4.3515999999999995,8.428099999999999,5.4672,5.6916,4.7229,11.377799999999999,1.881,10.5794,4.32,1.8128,5.236,0.9727,5.846399999999999,5.6079,9.2272,6.2135,6.3433,4.268,5.1022,1.4812,5.3922
"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",15.283199999999999,14.667300000000001,11.5128,14.021999999999998,8.8683,13.7112,10.593,10.118500000000001,8.1004,11.8332,8.323,11.8856,3.9359999999999995,7.3441,9.982000000000001,15.9328,18.3396,18.592000000000002,2.0,4.6197,3.2238,7.4052,7.558200000000001,8.1534,4.7616000000000005,13.857999999999999,2.4704,10.5987,5.096,4.4772,3.346,2.7738,7.9893,6.777,9.7026,4.662,4.723199999999999,7.6964,2.3712,2.2504,2.2302
"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",11.399999999999999,11.4472,8.373199999999999,12.74,10.899,9.3942,6.751899999999999,8.7327,6.807200000000001,11.152,4.598,6.3404,5.470700000000001,3.3696,6.9632000000000005,9.667200000000001,15.8844,12.1765,5.613300000000001,4.6413,4.151400000000001,10.1332,3.0992,5.940000000000001,4.3966,11.7073,2.1122,5.452,4.268,1.022,3.56,1.4322000000000001,3.6874000000000002,4.4325,7.904000000000001,4.3384,3.8804000000000003,2.36,1.496,0.9452,3.2899
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",18.9618,20.2419,16.7648,19.3024,10.7575,13.9776,14.2875,12.2275,12.3804,16.296,9.3765,12.238800000000001,6.070600000000001,6.384,8.778,14.9988,19.45,20.6298,15.143799999999999,6.648300000000001,2.6741,9.641,4.135599999999999,11.972,6.8486,14.590799999999998,1.9159,8.1571,4.896,1.1889999999999998,5.855500000000001,0.899,6.311999999999999,7.4976,10.988999999999999,7.7088,9.0288,4.6215,3.2110999999999996,3.5776,3.6784
